26545
1
1	1	2	1	1	11000001100011	10001000111100	01011100011000	0	0
1	2	3	1	2	00101001101101	11100111000110	00101010101011	0	0
1	3	2	1	3	11011111111000	10011001101100	11010110101111	0	0
1	4	1	1	4	00001010011010	00000000000000	10100000110000	0	1
1	5	2	2	1	01000101100111	01001110011010	11100101000101	0	0
1	6	2	2	2	01000110000001	11000110001010	01110100101110	0	0
1	7	1	2	3	10101111111011	10000000000000	11110100111000	0	0
1	8	2	2	4	11110010011101	10100011101001	11010001110001	0	0
1	9	2	3	1	11000011110000	11111001010110	11111100110010	0	0
1	10	2	3	2	11001111100111	01010000001011	11111100111101	0	0
1	11	2	3	3	11111100011010	01010101111110	10111011100011	0	0
1	12	2	3	4	01101100011010	10001011011010	11100011110111	0	0
1	13	3	4	1	11001110010011	11111111110100	01110000101110	0	0
1	14	3	4	2	10100000011110	00110100110010	00011100001111	0	0
1	15	1	4	3	01101101010101	01000000000000	01100010101011	0	0
1	16	1	4	4	10110011110011	11000000000000	10010011010110	0	0
1	17	2	5	1	11000001100011	10111111010010	01000001001011	0	1
1	18	2	5	2	00100001011110	10110100100100	10101011010000	0	0
1	19	3	5	3	10100011110101	00001010001001	10011011001110	0	1
1	20	2	5	4	00001010001110	10011110111101	01001110101000	0	1
2	1	1	1	1	11010010111111	00000000000000	11001011001010	0	1
2	2	2	1	2	01001100110101	11010010100000	10001110100001	0	0
2	3	3	1	3	01111110101000	01110001000001	11000001110100	0	1
2	4	2	1	4	11100110111101	10001000100000	01101101111011	0	0
2	5	2	2	1	10110110111010	11100100110011	01100100110000	0	0
2	6	2	2	2	11010101001001	10010011000110	11001101101110	0	1
2	7	2	2	3	11101110111110	01001001000011	00101111000000	0	0
2	8	2	2	4	11001111011101	11111010010101	00011001111111	0	0
2	9	1	3	1	11110110100100	10000000000000	01011000111100	0	0
2	10	2	3	2	00011111000101	10100111111010	01110010101100	0	0
2	11	3	3	3	10110011110111	01101000101101	00100001001110	0	0
2	12	2	3	4	01110100011010	00100001000100	10000001101101	0	0
2	13	3	4	1	10011111010010	01001110011010	10000100111000	0	0
2	14	2	4	2	11010001101100	00110000101111	01000010000111	0	0
2	15	2	4	3	00111101100111	11110100100100	10000011011110	0	0
2	16	1	4	4	10100000100011	01000000000000	11000110010111	0	0
2	17	1	5	1	01000011111101	11000000000000	00100010100010	0	0
2	18	3	5	2	00100001100111	01101011100011	11010111111100	0	1
2	19	2	5	3	10010110101001	00001000010101	11111101110100	0	0
2	20	2	5	4	11001011110010	00010001100001	01011001111011	0	0
