16092
0.8125
1	1	1	1	1	00010001000111	00000000000000	11011001000111	0	0
1	2	2	1	2	11010101011010	10111111001101	10010000001001	0	0
1	3	1	1	3	00010110000010	10000000000000	10011100110011	0	0
1	4	3	1	4	01101000001110	10011101000010	00011100111010	0	0
1	5	2	2	1	11111010110111	10101001010001	01001101101101	0	0
1	6	2	2	2	10000100011101	01010001001111	11000100101101	0	0
1	7	3	2	3	01010111001001	10000000011010	11001000001111	0	1
1	8	2	2	4	00010111100011	00110010101011	00111100110101	0	0
1	9	3	3	1	11010011111001	01111100000111	10010100101001	0	0
1	10	2	3	2	11111111000100	01110000001011	00010111110010	0	1
1	11	2	3	3	00110010010111	01101011100011	01101001000011	0	0
1	12	2	3	4	10000010011100	11000111100010	01000111010100	0	1
1	13	2	4	1	11101100010101	01101111110000	10011100100101	0	0
1	14	2	4	2	11111011010010	11110011100101	11101100010001	0	0
1	15	3	4	3	01111101101000	01111100111110	10011101001001	0	0
1	16	1	4	4	11101100010111	01000000000000	01000000011001	0	1
1	17	2	5	1	11111111001000	10010110100011	11010010101110	0	0
1	18	2	5	2	10001101110000	01000011110111	10000001000010	0	0
1	19	1	5	3	11001010000100	11000000000000	01111000010100	0	0
1	20	2	5	4	00111010111001	00111100111000	11110010111100	0	0
2	1	3	1	1	10110001110010	00001011011011	00111111100111	0	0
2	2	2	1	2	10100111101101	11101100110010	00111101000110	0	0
2	3	3	1	3	00000001010000	00111110111110	01101100010001	0	0
2	4	2	1	4	01000010101101	00111110000010	00011110101001	0	0
2	5	2	2	1	01010100011111	11011101010010	10110111111011	0	0
2	6	1	2	2	00100101001010	00000000000000	10111101111111	0	0
2	7	1	2	3	11001000111100	10000000000000	10000010101000	0	1
2	8	2	2	4	10001000010100	01101100000101	01110001000100	0	0
2	9	1	3	1	01111100011011	01000000000000	11101110011110	0	0
2	10	1	3	2	10000001110011	11000000000000	10100101010111	0	0
2	11	3	3	3	10011110000101	00010111100010	11110011110110	0	0
2	12	2	3	4	01100000000100	01111110111100	11101001100001	0	0
2	13	2	4	1	11000110110010	00010111111101	11111010001100	0	1
2	14	2	4	2	10011000000101	01000111000101	11001101100001	0	0
2	15	2	4	3	01111000100001	10011000111011	01011101001010	0	0
2	16	2	4	4	00111100000010	01001100011000	00111110000111	0	0
2	17	2	5	1	11110011001000	11000100100000	00000101101011	0	0
2	18	2	5	2	00001100100110	10111011100110	10001010101110	0	0
2	19	3	5	3	11001000110100	00110011011111	01110000010100	0	1
2	20	2	5	4	11011001101110	00011011000010	00011010101100	0	1
3	1	2	1	1	11100100100100	00001101100000	10001110100101	0	1
3	2	1	1	2	11001011000111	00000000000000	11100111000001	0	0
3	3	1	1	3	11111100000110	10000000000000	10111100101110	0	0
3	4	2	1	4	11101101001011	11001110000101	11100111001110	0	0
3	5	2	2	1	01100111000000	01010110011111	01100001110101	0	0
3	6	2	2	2	10100111110001	10100001101010	01001101001110	0	1
3	7	3	2	3	10010000011111	10110111100000	01001011001000	0	0
3	8	3	2	4	11000110110010	10000110001011	01101101000101	0	0
3	9	2	3	1	10011110101001	10000110001011	11100001000101	0	0
3	10	1	3	2	10010101010000	01000000000000	10101110110010	0	0
3	11	2	3	3	00111010000101	00010011010000	00101000000111	0	0
3	12	3	3	4	11010000100011	10100110001000	01101101010111	0	0
3	13	2	4	1	11000111010000	00011100011011	01101010000110	0	0
3	14	2	4	2	11011011001001	00001110110011	10001000010000	0	0
3	15	2	4	3	10001100111011	01110001110010	01100110001011	0	0
3	16	1	4	4	11011101111010	11000000000000	11101100100110	0	1
3	17	2	5	1	11110000101100	00111100010000	00000101110100	0	0
3	18	2	5	2	00101010010101	11111011110100	11010111111111	0	1
