19815
0.999331
1	1	1	1	1	10000110111110	00000000000000	01110010101011	0	1
1	2	2	1	2	00100100011001	10110111011100	10011100010000	0	0
1	3	3	1	3	11001010100011	01000101010001	10001110011010	0	0
1	4	1	1	4	10101001000011	10000000000000	01100000110111	0	0
1	5	2	2	1	11111111100010	00110000000101	00101111010001	0	0
1	6	2	2	2	01010000010111	01000110001111	11101100111011	0	1
1	7	2	2	3	01011110111010	01001100010111	00111101000000	0	0
1	8	2	2	4	10010000000000	11111111111011	00001000110110	0	0
1	9	1	3	1	11111110011010	01000000000000	00001101111001	0	0
1	10	2	3	2	00001111110100	00001011011010	01111011000011	0	0
1	11	2	3	3	01101111100111	01100101011000	11001101001001	0	0
1	12	3	3	4	01010001011101	10010010011011	11011001001011	0	0
1	13	2	4	1	00101110011001	01111000110000	01100000100101	0	0
1	14	2	4	2	10010001100010	01011101000101	10111100111011	0	0
1	15	3	4	3	10110011011111	11011010011101	11100101100101	0	0
1	16	2	4	4	00010100101110	10011111010001	11010000100010	0	0
1	17	3	5	1	10001001111100	10010001011010	00010101011001	0	1
1	18	2	5	2	11110100110100	11010010101101	11010000001001	0	1
1	19	1	5	3	00101110111001	11000000000000	00001110111011	0	0
1	20	2	5	4	01000000110100	00111000100001	10110111000000	0	0
2	1	2	1	1	10111111001100	00000100110011	01010101111111	0	1
2	2	3	1	2	11101011000001	01000100001010	01001011101010	0	0
2	3	1	1	3	01011101010011	00000000000000	11011101010011	0	0
2	4	3	1	4	10010101100001	10110110111111	11111111010010	0	1
2	5	1	2	1	11100001000111	10000000000000	11010101001011	0	0
2	6	2	2	2	10010000011000	10010111111110	10100010010110	0	0
2	7	2	2	3	01100010001100	10110010011000	01101010110010	0	0
2	8	1	2	4	00011100011010	01000000000000	10110000000111	0	0
2	9	3	3	1	01100110010100	00010111001010	11011111010001	0	0
2	10	2	3	2	01101001001100	00001110111100	00010111111101	0	0
2	11	2	3	3	00111000000111	10101011111110	00110011111100	0	0
2	12	1	3	4	11001011010100	11000000000000	00000010101100	0	1
2	13	2	4	1	11000010010111	10101111010101	10110100100001	0	0
2	14	2	4	2	10000001011010	11100101010111	10000001111111	0	1
2	15	2	4	3	10101001110000	10010101011110	01110101101110	0	0
2	16	3	4	4	11110111000000	11101011110111	01111011010100	0	0
2	17	2	5	1	10010111011000	11100000111100	11011111011000	0	0
2	18	2	5	2	11111000000111	01010011001000	01101111010101	0	0
2	19	2	5	3	01100111000010	10011101100000	10011010100100	0	0
2	20	2	5	4	00110111101001	11000101010110	10010110110111	0	0
3	1	2	1	1	11010011000010	00001110001010	10011110110100	0	0
3	2	1	1	2	01011100010010	00000000000000	01000010100100	0	0
3	3	1	1	3	10011010010101	10000000000000	00010001100011	0	0
3	4	3	1	4	00100110000010	11100001101000	01111110101001	0	0
3	5	2	2	1	10011100011100	10100110001010	10111100100001	0	0
3	6	2	2	2	11101100101010	01111001110111	10001111101101	0	0
3	7	2	2	3	11010010000111	00111100100010	10010001100000	0	0
3	8	2	2	4	00011101101001	10010101110101	00100110101111	0	1
3	9	3	3	1	01010101101010	11101000110001	00110100010010	0	1
3	10	3	3	2	01010000001101	00110100100100	11101010110100	0	0
3	11	1	3	3	00000100111110	01000000000000	01001111101010	0	0
3	12	2	3	4	11110100010111	11100011111100	00101101011001	0	0
3	13	2	4	1	10110111011010	10101011111000	01110011000100	0	0
3	14	2	4	2	10110111111100	01010001001001	01100000000101	0	0
3	15	3	4	3	11011110101110	01111100001110	00101010101110	0	0
3	16	2	4	4	10111101010110	11011101101101	11010001111001	0	0
3	17	1	5	1	11001010000111	11000000000000	10111100000000	0	0
3	18	2	5	2	10000110100001	00001001100000	11111101001010	0	0
3	19	2	5	3	00001001010000	10001000011000	10110011001100	0	1
3	20	2	5	4	10100011001111	00110010100001	00110000101011	0	1
4	1	2	1	1	01101011001101	00011011010111	10000101100101	0	0
4	2	2	1	2	00101001011100	01011010110101	01001110001110	0	1
4	3	1	1	3	11110110110100	00000000000000	00111001010010	0	0
4	4	2	1	4	01001010001100	00011100001010	11010110001000	0	0
4	5	2	2	1	01000000000101	00110100001011	10101100100101	0	1
4	6	3	2	2	10010110100101	10000010101101	11001000110010	0	0
4	7	1	2	3	11010001101110	10000000000000	00111010010100	0	0
4	8	2	2	4	01011101011110	00011010100101	00000010011000	0	0
4	9	2	3	1	10101100010110	10100110101110	00111111010010	0	0
4	10	3	3	2	01001110101101	00101001000111	11100101011001	0	0
4	11	2	3	3	00111010010110	10100111100100	00010011100100	0	0
4	12	1	3	4	01110001011100	01000000000000	11101101110111	0	0
4	13	2	4	1	00111000001101	11101101011100	10110011000011	0	1
4	14	2	4	2	10110011111101	11101110000110	00110100011000	0	0
4	15	2	4	3	11101101110100	00000101110101	01101011011000	0	0
4	16	3	4	4	00101100001011	10100001010100	11001010110101	0	0
4	17	2	5	1	10101101001110	01000111000100	10010011010110	0	0
4	18	2	5	2	00100001101001	00011111011001	11011111011000	0	0
4	19	3	5	3	01101100000101	01110001001001	11101100010100	0	0
4	20	1	5	4	11001111001010	11000000000000	11011111110000	0	1
5	1	3	1	1	11010000100110	11101111000010	10001010110010	0	0
