17578
0.999107
1	1	2	1	1	00111010100100	00010010000000	00011100101110	0	0
1	2	1	1	2	10001000011101	00000000000000	01001110011110	0	0
1	3	2	1	3	00011001010011	10111110011101	10000100111111	0	1
1	4	2	1	4	10010001001001	11011000011001	01100001001010	0	0
1	5	2	2	1	00010110111000	10001000001100	00110010101110	0	0
1	6	2	2	2	10100110000000	10011111010001	01011100000000	0	0
1	7	1	2	3	01101000110110	10000000000000	00101011101011	0	0
1	8	2	2	4	10000100010101	01111111010000	01000000000010	0	0
1	9	1	3	1	10011010100110	01000000000000	01000000111001	0	0
1	10	3	3	2	00011100010000	00011000110100	00111011110110	0	0
1	11	2	3	3	00110001011001	00111100001000	01000000010010	0	1
1	12	3	3	4	11101000011001	11111100001010	00000011100000	0	0
1	13	2	4	1	11110111100110	11101000011110	10111101011100	0	0
1	14	1	4	2	01010010100010	11000000000000	01000101101011	0	1
1	15	2	4	3	10111011100000	11101111010110	10000100011110	0	0
1	16	2	4	4	01001111010111	00000100111000	10100010100001	0	0
1	17	3	5	1	11011100010111	00010101010101	10110001111001	0	0
1	18	2	5	2	10111101100011	00100110101100	00010000110110	0	0
1	19	2	5	3	01011110010101	01000101110000	00010111010100	0	1
1	20	3	5	4	10101010010011	00010100010100	01111010001010	0	0
2	1	1	1	1	01000011001011	00000000000000	01001100101000	0	0
2	2	2	1	2	10000110110111	10110001000001	11011000000010	0	0
2	3	2	1	3	01000110101011	00110010100001	00000100001000	0	0
2	4	2	1	4	01100010101101	01010000010011	11100111100111	0	1
2	5	2	2	1	01100000000001	01011101100011	10000101100011	0	0
2	6	2	2	2	00100101000001	11110100001000	01000001110111	0	1
2	7	2	2	3	01011111010010	01111000101011	11010100001001	0	0
2	8	3	2	4	00111101100101	01000000110100	10101111010111	0	0
2	9	2	3	1	00100010010100	01111001001011	10110101111011	0	0
2	10	2	3	2	00100101000001	11001110000001	10100010110010	0	0
2	11	1	3	3	10110110011011	10000000000000	01000111010110	0	0
2	12	2	3	4	01000001010111	00111010010111	00111011000001	0	1
2	13	3	4	1	00101001100111	11110011010110	01101101110111	0	0
2	14	2	4	2	00000110110101	11000010010110	10101001110110	0	1
2	15	2	4	3	00100010000011	10010100110011	00010011100101	0	0
2	16	1	4	4	00001001010010	01000000000000	01100110101010	0	0
2	17	3	5	1	10110110010001	01111111001000	10110000101100	0	0
2	18	3	5	2	00100100001011	10010001100001	01111111000101	0	0
2	19	2	5	3	01001010101100	10000100110100	10001101011001	0	0
2	20	1	5	4	00000110111111	11000000000000	01100100000100	0	0
3	1	2	1	1	00100011100011	11010011110010	01111010001110	0	0
3	2	2	1	2	01110101110011	01111111111110	10000110101010	0	1
3	3	2	1	3	10010101000100	01101000011000	11011111101000	0	0
3	4	3	1	4	00101011100101	00101101001100	01111001111100	0	0
3	5	2	2	1	11111001100111	10101000101000	10110001000000	0	0
3	6	3	2	2	00111111001100	00011011111000	11001010110001	0	0
3	7	2	2	3	01100011110001	01010101010000	01010000011100	0	0
3	8	2	2	4	00101100001010	00001110110101	00110101110001	0	0
3	9	2	3	1	00001001100100	00110010011101	10001110000000	0	0
3	10	3	3	2	01001111100100	10100100001011	11010000010101	0	1
3	11	3	3	3	00010100000010	01010100101010	00110110000110	0	0
3	12	2	3	4	11100010000101	01100010001100	01111011000000	0	0
3	13	1	4	1	11001101100110	00000000000000	00011011001010	0	0
3	14	2	4	2	11010110110001	00001000101010	00111000100101	0	1
3	15	1	4	3	01101010000001	10000000000000	01111100001100	0	0
3	16	1	4	4	10100011100010	01000000000000	01101100110011	0	0
3	17	2	5	1	10100000010010	10001000010010	10011101101101	0	0
